slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
azienda-agricola-amen,Azienda Agricola Amen,Polla,Pan y cereal,"pasta secca, farine, formaggi, olio","Via San Giacomo vico A1, 84035 Polla SA","Azienda Agricola Amen is a current TRACES-certified organic operator in Polla producing pasta secca, farine, formaggi, olio.",,,,http://www.aziendagricolamen.it/,,,https://www.google.com/maps/search/?api=1&query=Azienda%20Agricola%20Amen%2C%20Via%20San%20Giacomo%20vico%20A1%2C%2084035%20Polla%20SA&query_place_id=ChIJBS_WL5c_ORMRD-Lkui1J1pA,40.5232348,15.4987207,,,sí,ecommerce,,268,en,,,,,,it,campania,salerno,,,,,,
birrificio-dell-aspide,Birrificio dell'Aspide,Roccadaspide,Cerveza,birra artigianale,"Via Dei Casalini, 84069 Roccadaspide SA",Birrificio dell'Aspide is an independent brewery in Roccadaspide producing its own craft beer.,,+398281991392,info@birrificiodellaspide.it,https://www.birrificiodellaspide.it,,,https://www.google.com/maps/search/?api=1&query=40.4594294%2C15.1316345&query_place_id=ChIJY-VUNR9aORMRNH6NIqUpx4U,40.4594294,15.1316345,,,no comprobado,,,618,en,,,,,,it,campania,salerno,,,,,,
mozzarella-bufala-az-agric-san-salvatore-la-dispensa-484,Az. Agric. SAN SALVATORE 'La Dispensa',Capaccio Paestum,Lácteos y quesos,Mozzarella di Bufala Campana DOP,S.S. 18 Loc. Cafasso - 84047 Capaccio Paestum,,,+3908281998888,info@ladispensa1988.it,https://www.ladispensa1988.it/,,,https://www.google.com/maps/search/?api=1&query=Az.%20Agric.%20SAN%20SALVATORE%20%27La%20Dispensa%27%2C%20S.S.%2018%20Loc.%20Cafasso%20-%2084047%20Capaccio%20Paestum&query_place_id=ChIJRTBvyEL9OxMRBVsvidH3c4A,40.4366962,15.0198552,,pendiente,no comprobado,,,248,,,,,,,it,campania,salerno,,,,,,
mozzarella-bufala-az-agricola-barlotti-la-bufalara-429,Az. Agricola BARLOTTI 'La Bufalara',Capaccio Paestum,Lácteos y quesos,Mozzarella di Bufala Campana DOP,Via Torre di Mare - 84047 Capaccio (SA),,,,info@barlotti.it,https://barlotti.it,,,https://www.google.com/maps/search/?api=1&query=Az.%20Agricola%20BARLOTTI%20%27La%20Bufalara%27%2C%20Via%20Torre%20di%20Mare%20-%2084047%20Capaccio%20%28SA%29&query_place_id=ChIJdVULFLD9OxMReiJOq62crqo,40.4156151,14.9912623,,pendiente,sí,ecommerce,,249,,,,,,,it,campania,salerno,,,,,,
mozzarella-bufala-az-agricola-morese-filippo-taverna-penta-407,Az. Agricola MORESE FILIPPO 'Taverna Penta',Pontecagnano Faiano,Lácteos y quesos,Mozzarella di Bufala Campana DOP,"Via A.Conforti, 1 – 84098 Pontecagnano Faiano (SA)",,,+39089383268,info@tavernapenta.it,https://tavernapenta.it,,,https://www.google.com/maps/search/?api=1&query=Az.%20Agricola%20MORESE%20FILIPPO%20%27Taverna%20Penta%27%2C%20Via%20A.Conforti%2C%201%20%E2%80%93%2084098%20Pontecagnano%20Faiano%20%28SA%29&query_place_id=ChIJP_7ZhKXdOxMRo1J7XMHVQDI,40.6383275,14.8910685,,pendiente,no comprobado,,,250,,,,,,,it,campania,salerno,,,,,,
mozzarella-bufala-azienda-agricola-sab-tenuta-doria-472,Azienda Agricola SAB - Tenuta Doria,Battipaglia,Lácteos y quesos,Mozzarella di Bufala Campana DOP,Sp. 175 Litoranea - 84091 Battipaglia (Sa),,,+390828624646,sab@gruppomarano.it,http://www.tenutadoria.it/,,,https://www.google.com/maps/search/?api=1&query=Azienda%20Agricola%20SAB%20-%20Tenuta%20Doria%2C%20Sp.%20175%20Litoranea%20-%2084091%20Battipaglia%20%28Sa%29&query_place_id=ChIJDVbco4rmOxMRPOM7Ik_4CXQ,40.5710563,14.884206,,pendiente,no comprobado,,,447,,,,,,,it,campania,salerno,,,,,,
mozzarella-bufala-azienda-agricola-tempio-440,Azienda Agricola TEMPIO,Capaccio Paestum,Lácteos y quesos,Mozzarella di Bufala Campana DOP,Loc.Gaudo Borgonovo snc- 84047 Capaccio (SA),,,,info@tempio.eu,https://tempio.biz,,,https://www.google.com/maps/search/?api=1&query=Azienda%20Agricola%20TEMPIO%2C%20Loc.Gaudo%20Borgonovo%20snc-%2084047%20Capaccio%20%28SA%29&query_place_id=ChIJ2ZH0ODz9OxMROaGtCkV4-pY,40.441057,15.0007256,,pendiente,no comprobado,,,467,,,,,,,it,campania,salerno,,,,,,
mozzarella-bufala-casearia-cioffi-spa-401,Casearia Cioffi Spa,Eboli,Lácteos y quesos,Mozzarella di Bufala Campana DOP,Zona Industriale Area PIP - Loc. Pezza Grande – 84025 Eboli (SA),,,+390828347356,info@caseariacioffispa.it,https://caseariacioffispa.it,,,https://www.google.com/maps/search/?api=1&query=Casearia%20Cioffi%20Spa%2C%20Zona%20Industriale%20Area%20PIP%20-%20Loc.%20Pezza%20Grande%20%E2%80%93%2084025%20Eboli%20%28SA%29&query_place_id=ChIJIS_Zwh_gOxMRIoqeqrEBC_I,40.593864,15.030699,,pendiente,no comprobado,,,905,,,,,,,it,campania,salerno,,,,,,
mozzarella-bufala-casearia-galdi-srl-382,Casearia GALDI srl,Eboli,Lácteos y quesos,Mozzarella di Bufala Campana DOP,"Via Giulia Guarino, 27 - 84025 Eboli (SA)",,,,info@galdisrl.it,https://galdisrl.it,,,,40.5387041,14.9654213,,pendiente,no comprobado,,,913,,,,,,,it,campania,salerno,,,,,,
mozzarella-bufala-caseificio-bisogno-srl-casare-430,Caseificio BISOGNO srl 'Casarè',Cava de' Tirreni,Lácteos y quesos,Mozzarella di Bufala Campana DOP,"Via XXV Luglio, 115 – 84013 Cava dè Tirreni (SA)",,,,info@casare.it,https://casare.it,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20BISOGNO%20srl%20%27Casar%C3%A8%27%2C%20Via%20XXV%20Luglio%2C%20115%20%E2%80%93%2084013%20Cava%20d%C3%A8%20Tirreni%20%28SA%29&query_place_id=ChIJfeQUJN7AOxMRHWVvDtNjGtk,40.7162106,14.6993965,,pendiente,no comprobado,,,974,,,,,,,it,campania,salerno,,,,,,
