slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
azienda-agricola-la-torre,Azienda agricola La Torre,Anguillara Sabazia,Carne,,,,,,,,,,,42.092174,12.271656,,pendiente,no comprobado,,,388,,,,,,,it,lazio,roma
azienda-agricola-delle-fratte-marco,Azienda agricola delle Fratte Marco,Anguillara Sabazia,Fruta y verdura,,,,,,,,,,,42.088108,12.272066,,pendiente,no comprobado,,,329,,,,,,,it,lazio,roma
forno-100-senza-glutine,Forno 100% senza glutine,Bracciano,Pan y cereal,,,,,,,,,,,42.099473,12.159947,,pendiente,no comprobado,,,1821,,,,,,,it,lazio,roma
cantina-castello-di-torre-in-pietra,Cantina Castello di Torre in Pietra,Fiumicino,Vino,,,,,,,,,,,41.929320,12.224387,,pendiente,no comprobado,,,773,,,,,,,it,lazio,roma
antico-forno-fratelli-senzacqua,Antico Forno Fratelli Senzacqua,Frascati,Pan y cereal,,,,,,,,,,,41.809152,12.680821,,pendiente,no comprobado,,,188,,,,,,,it,lazio,roma
cantina-il-pergolato,Cantina Il Pergolato,Frascati,Vino,,,,,,,,,,,41.809160,12.681764,,pendiente,no comprobado,,,784,,,,,,,it,lazio,roma
e-ceralli-forno-a-legna,E. Ceralli Forno a Legna,Frascati,Pan y cereal,,,,,,,,,,,41.809638,12.680829,,pendiente,no comprobado,,,1692,,,,,,,it,lazio,roma
antico-forno-f-lli-marcellini,Antico Forno F.lli Marcellini,Genzano di Roma,Pan y cereal,,,,,,,,,,,41.706604,12.689619,,pendiente,no comprobado,,,187,,,,,,,it,lazio,roma
azienda-agricola-cavalieri,Azienda Agricola Cavalieri,Genzano di Roma,Otros,,,,,,,,,,,41.675250,12.716915,,pendiente,no comprobado,,,309,,,,,,,it,lazio,roma
cantina-vinicola-san-tommaso,Cantina Vinicola San Tommaso,Genzano di Roma,Vino,,,,,,,,,,,41.682584,12.711263,,pendiente,no comprobado,,,811,,,,,,,it,lazio,roma
forno-a-legna-raparelli,Forno a legna Raparelli,Marino,Pan y cereal,,,,,,,,,,,41.768900,12.663462,,pendiente,no comprobado,,,1827,,,,,,,it,lazio,roma
forno-a-legna-di-fortuna-antonio,Forno a Legna di Fortuna Antonio,Nemi,Pan y cereal,,,,,,,,,,,41.720115,12.713592,,pendiente,no comprobado,,,1825,,,,,,,it,lazio,roma
antico-forno-cotugno,Antico Forno Cotugno,Roma,Pan y cereal,,,,,,,,,,,41.876016,12.447699,,pendiente,no comprobado,,,185,,,,,,,it,lazio,roma
antico-forno-roscioli,Antico Forno Roscioli,Roma,Pan y cereal,,,,,,,,,,,41.894656,12.474585,,pendiente,no comprobado,,,191,,,,,,,it,lazio,roma
antico-forno-urbani,Antico Forno Urbani,Roma,Pan y cereal,,,,,,,,,,,41.893336,12.476807,,pendiente,no comprobado,,,193,,,,,,,it,lazio,roma
antico-forno-ai-serpenti,Antico Forno ai Serpenti,Roma,Pan y cereal,,,,,,,,,,,41.896212,12.490292,,pendiente,no comprobado,,,184,,,,,,,it,lazio,roma
azienda-agricola-conforti-marco,Azienda Agricola Conforti Marco,Roma,Carne,,,,,,,,,,,41.863331,12.620094,,pendiente,no comprobado,,,317,,,,,,,it,lazio,roma
