slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
forno-da-pierino,"Forno ""Da Pierino""",Casalvieri,Pan y cereal,,,,,,,,,,,41.631260,13.712738,,pendiente,no comprobado,,,1859,,,,,,,it,lazio,frosinone,,,,,,
apicoltura-de-rose,Apicoltura De Rose,Supino,Miel,miele biologico,"Via La Quercia, 56, 03019 Supino FR",,,,,https://www.apicolturaderose.com/,https://www.facebook.com/apicolturaderose,,https://www.google.com/maps/search/?api=1&query=Apicoltura%20De%20Rose%2C%20Via%20La%20Quercia%2C%2056%2C%2003019%20Supino%20FR&query_place_id=ChIJRT9TxtJcJRMRk_RRNH7PIlQ,41.6292842,13.231141299999999,,,no comprobado,,,201,,,,,,,it,lazio,frosinone,,,,,,
cooperativa-ponte-di-legno,Cooperativa Agricola Ponte di Legno,Amaseno,Lácteos y quesos,"Mozzarella di bufala, Nero di Amaseno, caciocavallo, provolone, ricotta","Via Prati La Cesa 5, 03021 Amaseno FR","Caseificio agricolo di bufale che trasforma il proprio latte crudo in formaggi a pasta filata, ricotta e specialità di Amaseno stagionate.",,+390775658389,pontedilegno.coop@libero.it,,,,,41.4692358,13.3342095,,pendiente,no comprobado,,,1577,it,,,,,,it,lazio,frosinone,,,,,,
nonna-pitta,Nonna Pitta,Amaseno,Lácteos y quesos,"Mozzarella di bufala, ricotta, stracchino, caciocavallo, provola, yogurt","Via Selvina 9, 03021 Amaseno FR","Caseificio agricolo che produce più di trenta formaggi di latte di bufala, yogurt e dessert con la propria mandria.",Mon-Sat 09:00-13:00 and 14:30-19:00; Sun 09:00-13:00,+390775618210,lafattoriadinonnapitta@gmail.com,https://www.nonnapitta.com/,,,https://www.google.com/maps/search/?api=1&query=Nonna%20Pitta%2C%20Via%20Selvina%209%2C%2003021%20Amaseno%20FR&query_place_id=ChIJeYjYasJHJRMR9jwHNGEND0o,41.47084,13.30713,,,sí,telefono,,2677,it,,,,,,it,lazio,frosinone,,,,,,
europomella,Europomella,Ferentino,Lácteos y quesos,"Mozzarella di bufala, fior di latte, mascarpone, ricotta di bufala","Strada ASI 7, 03013 Ferentino FR","Storico caseificio che produce mozzarella, ricotta, mascarpone e formaggi a marchio privato della tradizione italiana.",,,,https://www.europomella.com/,,,https://www.google.com/maps/search/?api=1&query=Europomella%2C%20Strada%20ASI%207%2C%2003013%20Ferentino%20FR&query_place_id=ChIJXbj5Hg5cJRMR9huG8XUgQ8Y,41.6502857,13.2549458,,,no comprobado,,,1712,it,,,,,,it,lazio,frosinone,,,,,,
scarchilli-gran-cacio,Scarchilli — Gran Cacio di Morolo,Morolo,Lácteos y quesos,"Gran Cacio di Morolo, Ciambella di Morolo, Steccata di Morolo","Contrada Madonna del Piano 12, 03017 Morolo FR",Storico caseificio della Ciociaria che produce artigianalmente formaggi di latte vaccino semistagionati e stagionati dal 1933.,,+390775806019,info@scarchilli.it,https://www.grancacio.it/,,,,41.63333,13.2,,,sí,ecommerce,,3106,it,,,,,,it,lazio,frosinone,,,,,,
gelit-paliano,Gelit — stabilimento di Paliano,Paliano,Comida preparada,"Primi piatti surgelati, crêpes salate, snack ripieni","Via Casilina km 54.200, 03018 Paliano FR","Stabilimento Gelit che ricerca e produce piatti pronti surgelati, crêpe ripiene e snack salati per la vendita al dettaglio e la ristorazione.",,+3906961051,gelit@gelit.it,https://gelit.it/,,,,41.8,13.05,,,no comprobado,,,2010,it,,,,,,it,lazio,frosinone,,,,,,
la-stella-di-amaseno,La Stella di Amaseno,Patrica,Lácteos y quesos,"Mozzarella di bufala, ricotta, stracchino, formaggi di bufala","Via Monti Lepini km 9.200, 03010 Patrica FR",Cooperativa agricola che trasforma il latte delle proprie mandrie di bufale della Valle dell'Amaseno in formaggi fatti a mano a Patrica.,Until 20:00,+390775807050,lastelladiamaseno@libero.it,https://www.lastelladiamaseno.it/it/,,,https://www.google.com/maps/search/?api=1&query=La%20Stella%20di%20Amaseno%2C%20Via%20Monti%20Lepini%20km%209.200%2C%2003010%20Patrica%20FR&query_place_id=ChIJbf8ZVolEJRMRGT7pGizjH8g,41.5943098,13.2919671,,,no comprobado,,,2271,it,,,,,,it,lazio,frosinone,,,,,,
pacitti-cinzia,Pacitti Cinzia,Picinisco,Lácteos y quesos,"Pecorino di Picinisco DOP, marzolina","Via Borgata Serre 62, 03040 Picinisco FR",Piccolo caseificio registrato e affinatore che produce formaggi ovini e caprini nell'area del PDO di Picinisco.,,,,,,,,41.65,13.86667,,pendiente,no comprobado,,,2732,it,,,,,,it,lazio,frosinone,,,,,,
caseificio-ciociaro,Caseificio Ciociaro,Ripi,Lácteos y quesos,Formaggi vaccini caprini e ovini,"Via Casilina km 93.450, 03027 Ripi FR","Caseificio locale attivo che produce formaggi freschi da latte vaccino, caprino e ovino.",,+390775284177,,,,,,41.61667,13.43333,,pendiente,no comprobado,,,1019,it,,,,,,it,lazio,frosinone,,,,,,
