producer_id,field,source_locale,source_hash,text,origin,engine,engine_version,prompt_version,glossary_version
12,descripcion,es,24fc2c2df4391629ba312e3ccf6dbaf2b3afda12e72df9a0e709591d31a7d52e,"Family farm managed by veterans on windward Oʻahu, with hundreds of cacao trees and single-origin chocolate making.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
30,descripcion,es,061b74d2a63017c8b03947562cb4456dbe1bafda56c574be16d0926afb16ed9c,"Craft distillery in the foothills of Placitas making botanical liqueurs, brandy and spirits with local herbs and fruit.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
69,descripcion,es,263b9a65e3d2f9f2c35738ba499986552b79e94a7decb06ee66287cd15bef7f5,Family farm that restored one of the historic macadamia and coffee processing facilities on the Hāmākua coast.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
70,descripcion,es,b6fc2e411408512070a7cdd895a7d2865bb56d3ca753cf3a4f5e8a380275cc12,"Family farm in Kaʻū growing, harvesting, sun-drying and roasting its own Hawaiian coffee.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
94,descripcion,es,bdab8ef82f5890c079032ed7c46b2ea5b94d13d756eed132689770f51db5c58c,Craft distillery in Algodones using traditional copper stills and local ingredients such as blue corn and piñon.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
108,descripcion,es,e804f4686727a427bc3ecdb7d56cffa160fae4108eaf2682f523c27822005a30,Craft brewery with a production plant and beer garden in Kakaʻako making German-inspired lagers and ales.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
168,descripcion,es,8b27fb3de63b641b01e87c81ac3f0ded6eba1ea656f47f2c9dd793c53a3477ab,"Urban hydroponic and mushroom farm growing microgreens, lettuces and gourmet mushrooms.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
293,descripcion,es,8c8e27929fde575491f224805d078d8c207a138c4850ee05ab18bf51a7310435,Community brewing cooperative in Los Alamos with its own facility producing classic and seasonal styles.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
305,descripcion,es,ee9b632f4d37450ca11208f452b4c3db106d1e6ce6abcc358e1358d9bb4c6e36,"25-acre farm growing, processing and roasting 100% Kona single-origin coffee in South Kona.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
322,descripcion,es,7d11f2e4a7127c16021b68a64d8eaf52a7cbb255e443e17155293114d7399fcf,"New Mexico ranch and meat workshop with bison and chickens on the farm, plus selected meats from a network of partner ranches.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
340,descripcion,es,62e55a9c2e2cd0b85155cd224db34703400442216af0c9cfd2c23c3b28675dc6,Rural microbrewery on the Turquoise Trail (Santa Fe) making beer with hops and grains sourced 100% from New Mexico farms.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
343,descripcion,es,3cd9abb6c57b0bf86b489cd94b9d2bc484fff29e68c4dff723d054b8182b5f3b,"Experimental microbrewery with a brewing facility in Honolulu focused on small batches, hoppy styles and mixed fermentations.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
401,descripcion,es,2e35ecaa6205177825836eba50a6e1d057e017dbb8fa5deed092156894f24773,Hilo workshop fermenting organic kombucha and jun in its own production facility.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
402,descripcion,es,bf69b43588a6d03c8e0d0a8f97108d924916e67f9a7e8c81a7fbeffb11144f7a,High-altitude microbrewery in Waimea internationally award-winning for its craft beers.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
403,descripcion,es,dd6002499fc81c94d6626d59a2e4f299abdae29a784c743d62946ca75300ea7f,"Hilo factory making macadamia cookies, chocolates and artisan sweets since 1977.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
439,descripcion,es,c746a04e99337f3c46a85fbd660cac68a2753b08bdd6382e8695db78d92d139c,"Winery and vineyards in Velarde making wines from grapes harvested in New Mexico, alongside artisan apple cider.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
520,descripcion,es,ee7d69bfabd2d98e1a02c78165917f0c50f79c656fdaac28c1153e97664c9ecf,"Regenerative New Mexico farm with its own production and direct sales, also selling food from local producers.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
533,descripcion,es,dc5490ba9fbc78972220c79dfb68e40a5bb2bb6fe3c56ba78baeb03c36716c51,Craft brewery with its main facilities in Bernalillo and several flagship beers made with fresh hops.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
548,descripcion,es,3148c194c1913ee985f73a8ce1b67dab4bf793bb141b42a6ffb2790a8ad37905,Native American-owned craft brewery making beers with indigenous ingredients such as roasted blue corn and wild herbs.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
551,descripcion,es,32d5bf14a3d54512ff3ddecfde42cdaa5d7ce5dd7826499a633dd92469f759ec,Craft brewery in Albuquerque with its own brewing facility and international awards for IPA and Stout styles.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
569,descripcion,es,36fca1279581d769abb6eb802ec154115a0e1fa795a27c9348d40da488bd70f5,Neighborhood bakery in Santa Fe focused on rustic sourdough loaves made with whole grains and regional flours.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
571,descripcion,es,084db9b124aaaa9b6def89a3426f12cdcb7f725b6b1782d3700f1ca02cb992fe,Artisan sourdough bakery in Kaimukī baking whole-grain loaves and slow-fermented pastries daily.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
649,descripcion,es,96d10b466f79aa8ba63617cdb0e31338930ff8328d8dc9ecff8a1d461a829ebd,Artisan workshop in Albuquerque specializing in long-fermented sourdough breads and classic laminated pastries.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
717,descripcion,es,a8afec0ac2a8216f9c88e599c1859f292a71f5c769636f5ab80eb000054a4c29,Family winery and vineyard in Albuquerque's North Valley producing its own aged red and white wines.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
762,descripcion,es,87c6c7efae496cfd4e9b84d414c0beaff616e73fcc8ee55f1849a167550e71f8,Artisan maker in Albuquerque of New Mexico red- and green-chile sauces following Cordova family recipes.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
812,descripcion,es,42f9c4cff14a8b73dbd2152692263b10686eba758414f8ca2f233574cf2e2ea8,Bean-to-bar chocolate workshop in Taos making ethically sourced artisan chocolate from selected cacao beans.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
815,descripcion,es,3b28e359c682456f4b94f6360c98780ac95a9ae870604ff383a84782e3d25509,"Craft microdistillery in downtown Cheyenne, founded by veterans and specializing in corn-based spirits and natural infusions.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
983,descripcion,es,a594925c6cb1076776d3653e52eda469e1a091f5c33732de991a8a86a39683db,"Craft micro-roaster in Albuquerque founded by master roaster Paul Gallegos, specializing in unique high-altitude origins.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
988,descripcion,es,7a5de9047cef1f3f559fc811697526497b3264bdd07f50e0a62893591580291b,"Family winery and vineyard spanning 6 generations in the Mimbres Valley (Deming), one of NM's historic wine estates.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1008,descripcion,es,f5f3b80e65a69f722e0dcf451722673ee2aa28cefeb56736eeee6888569ef507,"Family cattle ranch raising grass-fed beef and growing fruit orchards, with direct meat sales.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1021,descripcion,es,516e2c1586da7f5a5073cf4b698eec1d3c4e213c7f4f6d1f41544c4db9e95b48,"Third-generation family dairy and pasteurization plant in Bosque Farms making fresh milk, yogurt and cheese curd.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1039,descripcion,es,9fd438143196553cdb79933143ded85815723816a2940e9e190f536d7732b393,Certified-organic pecan grower and seller cultivating orchards in southern New Mexico.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1114,descripcion,es,1173b0f10ac1b3af31a9c997f81c7375e33407fb52f57c26336d44e8f726b989,"Craft microdistillery in Mesilla / Las Cruces making botanical gins, vodka and whiskey in small batches.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1153,descripcion,es,1416cc2f724fc35a4ceb36cdf73971949f841bcda4b9db652a616bc9f01b48a5,"Five-acre farm in Captain Cook growing coffee, tropical fruit and macadamia nuts, with declared direct sales.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1164,descripcion,es,3780502386ec82727b36d764b6583a5c1e8a442ef4dfe4231110ebd4aa4ddaf7,"Artisan bean-to-bar workshop in Albuquerque turning organic, fair-trade cacao into specialty chocolate bars.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1186,descripcion,es,73d178568b9c527940591cd17633358e3af5f19885a26fc79445135e1840b405,"Fourth-generation farmers in the Central San Joaquin Valley, with organic farming and their own mill producing COOC-certified EVOO.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1207,descripcion,es,e0982a3e2d55fc9a9f4c39cde081e08029f0a13f942f8e47e041e243fe83f0d4,"Independent craft brewery based in Corrales, with a brewpub overlooking the Sandia Mountains.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1252,descripcion,es,aac0c9f5c0fcfcc33fafa6649689589bc4650156f71aaf248509809a89089f83,Third-generation family winery and vineyards in Grand River Valley producing award-winning wines.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1301,descripcion,es,ed5608fc7ba106e3a890d0708be921d912e3c9ed21b3a914bc5a366313043c39,Neighborhood craft microbrewery in Albuquerque with its own fermentation facility and experimental-style beers.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1341,descripcion,es,4fa631bc2dcb09d0f8d19b86e9cca53263c4298ba9053511d30c8ee62b1d913c,"Specialized farm and nursery in Waimānalo, known for growing and harvesting rare and exotic tropical fruit.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1510,descripcion,es,9a49f518c2c6c06dee3c6397da9d723f35f3b23e40cb2b564be9b8d110f3b3ed,Winery founded by Gilbert Gruet specializing in traditional-method sparkling wines made from New Mexico grapes.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1531,descripcion,es,f877be9d050b81cb49f7ceeff6fdeeb906e350af5415be6e8cbf8e5413a03055,Microdistillery in Upcountry Maui that ferments and distills local Maui Gold pineapples to make Pau Maui Vodka and gin.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1535,descripcion,es,c185581e940dc180f0b2af6810d583254b1bd28964ba99d63330ff5119f37a8c,"Processor and plantation of 100% Hawaiian macadamia nuts, with a plant powered by solar energy and nut shells.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1536,descripcion,es,cccb36031914077a5ce9d4fc21016773cbaaa6a11febf70aea94b2c9662a08f6,Specialized farm growing gourmet mushrooms in controlled rooms on local substrates in Laupāhoehoe.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1539,descripcion,es,414eb79f4f11e0ce6e7c46b8d9b7f586b851436c6fe976a9b0d4071e958228ed,Family craft brewery in Kakaʻako with visible brewing equipment and forward-looking beers.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1571,descripcion,es,3a970e73855ab31e845f2ba06ab5ce388e400a91591c7956c533b9a28bf6d81b,Artisan producer in Kalihi frying chips made from Hawaii-grown taro and purple sweet potatoes in traditional kettles.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1573,descripcion,es,724938b074161acf8264eeb6d23a0746da8cbea74a2f323c0bf3fed3476a6d36,Craft distillery on Oʻahu’s North Shore making sweet-potato shōchū in traditional 150-year-old clay jars.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1574,descripcion,es,eaa42b72e4b944f1dad9437210ec5595e821220a09985a8a0752c2ffe5a24d59,"The first commercial vanilla operation in the United States on the Hāmākua Coast, growing its own orchids and making pure extracts.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1579,descripcion,es,cd457202d1805dfca1ef91da29402412f9d106aa15edd9db55e245c5d77fa594,"Three-generation family farm in Bosque Farms with its own apiaries and apple orchards, making raw honey and derivatives.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1595,descripcion,es,a938f2f7acb700d59bd1a9cd042cafd252f2599d67d9754ce0ae713073644a76,Organic raspberry farm in Corrales making artisan organic pure-raspberry jams and blends with NM chile.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1630,descripcion,es,d2e8747b3c5e278a625d9e7926f493bd40b05cd0f73ac2759da43e120c616064,"Apiary in Albuquerque with hives across New Mexico's high desert, producing pure raw honey.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1668,descripcion,es,250617d83e02222862f4da4a1564075fea16ff55dfa13a73bf36c0edcb3d8119,Family micro-apiary in the foothills of Albuquerque focused on unfiltered raw honey and local bee nuclei.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1671,descripcion,es,cadfe8e34fa3e43395bf1579c113df40194b7f4d9bc8c47cd70d1a57ffcec15e,"Craft distillery in Albuquerque with its own still, making rum, gin, vodka and whiskey.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
1689,descripcion,es,b5b81e9f8a725e58388982c3c37e4ee7af230f7719ab5a45a0382e754ded08a4,"Family fruit farm with more than 2.600 apple trees, raspberries and a pumpkin patch.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
