slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
damijan-podversic,Damijan Podversic,Gorizia,Vino,vini del Collio,"Via degli Eroi, 33, 34170 Gorizia GO",,,,,https://www.damijanpodversic.com/,,,https://www.google.com/maps/search/?api=1&query=Damijan%20Podversic%2C%20Via%20degli%20Eroi%2C%2033%2C%2034170%20Gorizia%20GO&query_place_id=ChIJz18Q1r0Ae0cRdTbF2UACDlo,45.9514339,13.5818111,,,no comprobado,,,1643,,,,,,,it,friuli-venezia-giulia,gorizia
azienda-agricola-el-riccio,Azienda Agricola El Riccio,Grado,Conservas,"ortaggi, frutta e conserve biologiche","Via Golameto, 16, 34073 Fossalon di Grado GO",,,,,https://www.agricolaelriccio.it/chi_siamo.php,https://www.facebook.com/agricolaelriccio.it/,,https://www.google.com/maps/search/?api=1&query=Azienda%20Agricola%20El%20Riccio%2C%20Via%20Golameto%2C%2016%2C%2034073%20Fossalon%20di%20Grado%20GO&query_place_id=ChIJz6yuAAsLe0cRzbuJHymYfcY,45.7243299,13.5091892,,,no comprobado,,,340,,,,,,,it,friuli-venezia-giulia,gorizia
blazic,Blazic,Cormons,Vino,vini del Collio,"Località Zegla, 16, 34071 Cormons GO",,,+39048161720,vinicollio@blazic.it,https://www.blazic.it/,https://www.facebook.com/Blazic-155713224486003/?fref=ts,https://www.instagram.com/blazicwines/,https://www.google.com/maps/search/?api=1&query=Blazic%2C%20Localit%C3%A0%20Zegla%2C%2016%2C%2034071%20Cormons%20GO&query_place_id=ChIJj9DTBYere0cR0lf6FnCgxDQ,45.978877999999995,13.501874899999999,,,no comprobado,,,661,,,,,,,it,friuli-venezia-giulia,gorizia
borgo-san-daniele,Borgo San Daniele,Cormons,Vino,vini del Collio,"Via S. Daniele, 38, 34071 Cormons GO",,,,,https://www.borgosandaniele.it/,https://www.facebook.com/BorgosanDaniele/?locale=it_IT,https://www.instagram.com/borgosandaniele/?hl=it,https://www.google.com/maps/search/?api=1&query=Borgo%20San%20Daniele%2C%20Via%20S.%20Daniele%2C%2038%2C%2034071%20Cormons%20GO&query_place_id=ChIJV6qvSzyse0cR-GEirJsVu_s,45.9633237,13.462953899999999,,,no comprobado,,,676,,,,,,,it,friuli-venezia-giulia,gorizia
fattoria-zoff,Fattoria Zoff,Cormons,Lácteos y quesos,formaggi biologici a latte crudo,"Via Parini, 18, 34071 Cormons GO",,,+39048167204,info@fattoriazoff.it,https://www.fattoriazoff.it/,https://www.facebook.com/fattoriazoff/,https://www.instagram.com/fattoriazoff/,https://www.google.com/maps/search/?api=1&query=Fattoria%20Zoff%2C%20Via%20Parini%2C%2018%2C%2034071%20Cormons%20GO&query_place_id=ChIJYbf5vvKue0cR9jqYfnoPas4,45.933225199999995,13.438276499999999,,,sí,ecommerce,,1776,,,,,,,it,friuli-venezia-giulia,gorizia
latte-carso,Latte Carso,Villesse,Lácteos y quesos,"Montasio DOP, latticini freschi","Via Trieste 19, 34070 Villesse GO","Caseificio di Villesse e produttore membro del consorzio Montasio DOP, con stabilimento e uffici in Via Trieste 19.",,+39048191105,info@lattecarso.it,https://www.lattecarso.it/,,,https://www.google.com/maps/search/?api=1&query=Latte%20Carso%2C%20Via%20Trieste%2019%2C%2034070%20Villesse%20GO&query_place_id=ChIJ4YlJvQ-me0cRTzL2o-s6ep0,45.8616376,13.4550303,,,no comprobado,,,2296,it,,,,,,it,friuli-venezia-giulia,gorizia
vini-brumat,Vini Brumat,Medea,Vino,"Sot la Mont, Sauvignon, Chardonnay, Malvasia Chàos","Corso Friuli 46, 34076 Medea GO",Bodega familiar ecológica de Medea que cultiva cuatro hectáreas y elabora vinos del Friuli.,,+393287698531,gabrielebrumat@pec.coldiretti.it,https://www.vinibrumat.com/,,,https://www.google.com/maps/search/?api=1&query=Vini%20Brumat%2C%20Corso%20Friuli%2046%2C%2034076%20Medea%20GO&query_place_id=ChIJx6ZtSDCve0cRKirbpAOkH-E,45.91667,13.41667,,,no comprobado,,,3353,es,,,,,,it,friuli-venezia-giulia,gorizia
gradisciutta,Gradis'ciutta,San Floriano del Collio,Vino,"Ribolla Gialla, Friulano, Chardonnay, Sauvignon","Località Giasbana 32/A, 34070 San Floriano del Collio GO",Bodega familiar del Collio certificada en ecológico que cultiva y vinifica sus propias uvas.,,+390481390237,info@gradisciutta.com,https://www.gradisciutta.eu/,,,https://www.google.com/maps/search/?api=1&query=Gradis%27ciutta%2C%20Localit%C3%A0%20Giasbana%2032%2FA%2C%2034070%20San%20Floriano%20del%20Collio%20GO&query_place_id=ChIJG3q-7kSqe0cRhKBuMU_9KsM,45.98333,13.58333,,,no comprobado,,,2032,es,,,,,,it,friuli-venezia-giulia,gorizia
borgo-savaian,Borgo Savaian,Cormons,Vino,"Aransat, Friulano, Ribolla Gialla, Merlot","Via Savaian 36, 34071 Cormons GO",,,+39048160725,info@borgosavaian.it,https://www.borgosavaian.it/,,,https://www.google.com/maps/search/?api=1&query=Borgo%20Savaian%2C%20Via%20Savaian%2036%2C%2034071%20Cormons%20GO&query_place_id=ChIJU-qywj6se0cRZbO0cjdqw54,45.95,13.46667,,,no comprobado,,,677,,,,,,,it,friuli-venezia-giulia,gorizia
mas-di-massimo-bergomas,Màs di Massimo Bergomas,Mariano del Friuli,Vino,"Pinot Grigio, Friulano, Merlot, Cabernet Franc","Via Trieste 1, 34070 Mariano del Friuli GO",Pequeña explotación vitícola ecológica de Mariano del Friuli con vinos propios distribuidos regionalmente.,,+393389233303,mail@bergomas.it,,,,https://www.google.com/maps/search/?api=1&query=M%C3%A0s%20di%20Massimo%20Bergomas%2C%20Via%20Trieste%201%2C%2034070%20Mariano%20del%20Friuli%20GO&query_place_id=ChIJ-ZP5qTGpe0cRu8Mid46TaAs,45.91667,13.46667,,pendiente,no comprobado,,,2573,es,,,,,,it,friuli-venezia-giulia,gorizia
